0
40.869697_-73.866494
40.869761_-73.841566
40.869847_-73.91588
40.869848_-73.844591
40.869871_-73.882819
40.869941_-73.904022
40.87003_-73.840734
40.870043_-73.892632
40.870068_-73.89082
40.870073_-73.832454
40.870159_-73.890976
40.870185_-73.885517
40.870225_-73.914694
40.870227_-73.887157
40.870233_-73.900606
40.870283_-73.878386
40.870296_-73.830971
40.87029_-73.843169
40.870348_-73.904397
40.870387_-73.881976
40.870388_-73.912155
40.870393_-73.901523
40.870396_-73.825886
40.87039_-73.84609
40.8703_-73.839902
40.870416_-73.915148
40.870425_-73.856601
40.87047_-73.880007
40.870491_-73.890422
40.870542_-73.905892
40.870555_-73.846408
40.870569_-73.839068
40.870585_-73.90265
40.870593_-73.883258
40.870601_-73.867189
40.87068_-73.877612
40.870729_-73.89193
40.870741_-73.887786
40.870778_-73.886229
40.870783_-73.906853
40.870839_-73.838235
40.870844_-73.881142
40.870853_-73.846992
40.870857_-73.89779
40.870923_-73.917916
40.870969_-73.893914
40.87097_-73.88086
40.870987_-73.847252
40.871008_-73.919255
40.871012_-73.828278
40.871035_-73.911682
40.871044_-73.915746
40.871109_-73.837402
40.871119_-73.876827
40.871151_-73.850829
40.871159_-73.851767
40.87116_-73.914009
40.871174_-73.891102
40.871177_-73.852704
40.871195_-73.853642
40.871195_-73.91409
40.871209_-73.854569
40.871222_-73.855572
40.871227_-73.88222
40.871233_-73.85603
40.871244_-73.899303
40.871255_-73.843544
40.87125_-73.856614
40.871267_-73.857548
40.871284_-73.858488
40.871289_-73.880234
40.871301_-73.859427
40.871319_-73.860367
40.871329_-73.849927
40.871336_-73.861379
40.871342_-73.847926
40.871344_-73.886916
40.871357_-73.862392
40.871373_-73.836576
40.871375_-73.863332
40.871382_-73.883781
40.871389_-73.864266
40.871396_-73.893071
40.871407_-73.865209
40.871423_-73.866145
40.871442_-73.867159
40.871446_-73.897327
40.871462_-73.868258
40.871473_-73.830562
40.871479_-73.918564
40.871483_-73.869351
40.871497_-73.888673
40.871511_-73.870562
40.871566_-73.848914
40.871584_-73.917009
40.871603_-73.915056
40.871606_-73.842455
40.871632_-73.835773
40.871655_-73.911227
40.87167_-73.848597
40.871682_-73.8978
40.871764_-73.890987
40.871767_-73.913367
40.871813_-73.85555
40.871819_-73.861365
40.871835_-73.877496
40.871876_-73.841624
40.871912_-73.834904
40.871948_-73.847762
40.871969_-73.899086
40.871984_-73.884497
40.872064_-73.919699
40.872102_-73.849877
40.872116_-73.88047
40.872116_-73.916278
40.872121_-73.887851
40.872128_-73.88247
40.872136_-73.900039
40.872147_-73.840792
40.872175_-73.863182
40.872218_-73.846891
40.872249_-73.919458
40.872254_-73.912594
40.872269_-73.885614
40.872293_-73.900954
40.872298_-73.863866
40.87232_-73.887929
40.872331_-73.865178
40.872397_-73.85079
40.872401_-73.889804
40.872414_-73.83996
40.872451_-73.878064
40.872499_-73.917176
40.87249_-73.846022
40.872502_-73.902146
40.872525_-73.861345
40.87254_-73.883691
40.872586_-73.881274
40.872605_-73.854543
40.872645_-73.904662
40.872678_-73.887202
40.872682_-73.839122
40.872685_-73.851662
40.872723_-73.887377
40.872762_-73.845152
40.872765_-73.888632
40.87278_-73.851259
40.872795_-73.86431
40.872857_-73.863046
40.872884_-73.866137
40.872891_-73.880693
40.872939_-73.885331
40.872951_-73.838292
40.872959_-73.874938
40.872992_-73.852657
40.873013_-73.85554
40.873022_-73.918459
40.87303_-73.856551
40.873049_-73.85749
40.873052_-73.882957
40.873059_-73.878633
40.873067_-73.858432
40.87307_-73.84423
40.87307_-73.8504
40.873082_-73.859375
40.873101_-73.86031
40.873123_-73.861321
40.873138_-73.905714
40.873167_-73.874766
40.873213_-73.867096
40.873223_-73.837461
40.873235_-73.868208
40.873243_-73.906162
40.873261_-73.869296
40.873276_-73.853576
40.87327_-73.87999
40.873285_-73.870377
40.873301_-73.853637
40.873328_-73.886896
40.873335_-73.865294
40.873335_-73.866169
40.873346_-73.849531
40.873376_-73.887089
40.873382_-73.889372
40.873397_-73.9067
40.873411_-73.875885
40.87349_-73.83663
40.873581_-73.854508
40.873594_-73.885055
40.873611_-73.84866
40.873672_-73.87923
40.873673_-73.861306
40.873675_-73.901748
40.873697_-73.824384
40.873771_-73.826103
40.873792_-73.876684
40.873798_-73.835818
40.873842_-73.862856
40.873881_-73.847792
40.873904_-73.855518
40.873947_-73.8834
40.873953_-73.85278
40.873985_-73.902713
40.87402_-73.886793
40.874102_-73.865123
40.874137_-73.84086
40.874139_-73.877514
40.874154_-73.846923
40.874157_-73.899435
40.874215_-73.866098
40.874218_-73.856513
40.874272_-73.859334
40.874272_-73.91027
40.874273_-73.884768
40.874292_-73.903706
40.874325_-73.867066
40.874378_-73.860264
40.874407_-73.840036
40.874424_-73.846052
40.874426_-73.900316
40.874434_-73.852155
40.874477_-73.861135
40.874477_-73.891634
40.874488_-73.842994
40.874504_-73.852065
40.874514_-73.857442
40.874589_-73.909671
40.874617_-73.904708
40.874633_-73.909732
40.874651_-73.886326
40.874654_-73.86269
40.874662_-73.911088
40.87467_-73.839197
40.874691_-73.886493
40.874704_-73.858029
40.874715_-73.845114
40.874738_-73.855246
40.874759_-73.873861
40.874773_-73.863711
40.874794_-73.88344
40.874812_-73.881481
40.874821_-73.87699
40.874879_-73.853017
40.874922_-73.838355
40.87493_-73.864975
40.874961_-73.8876
40.874966_-73.884148
40.874976_-73.879455
40.874985_-73.858915
40.874987_-73.851432
40.874995_-73.844234
40.8749_-73.880426
40.875002_-73.8747
40.875044_-73.912266
40.875052_-73.865943
40.875154_-73.851201
40.875181_-73.837518
40.875197_-73.888557
40.875219_-73.867054
40.875254_-73.875592
40.875256_-73.843413
40.875305_-73.86813
40.875329_-73.869215
40.875341_-73.870313
40.875384_-73.883436
40.875384_-73.886181
40.875439_-73.836681
40.87546_-73.854845
40.875483_-73.857577
40.875487_-73.850689
40.875494_-73.860512
40.875499_-73.876491
40.875538_-73.842576
40.875586_-73.902151
40.875588_-73.894073
40.875602_-73.852621
40.875634_-73.912786
40.875637_-73.870265
40.875645_-73.908328
40.875649_-73.88729
40.875675_-73.911457
40.875677_-73.90068
40.875683_-73.908377
40.875709_-73.842052
40.87573_-73.87956
40.875742_-73.883424
40.875757_-73.835719
40.875803_-73.828892
40.875811_-73.841742
40.87583_-73.850932
40.875842_-73.903131
40.875875_-73.849884
40.875892_-73.888243
40.875899_-73.884764
40.87592_-73.86702
40.875953_-73.909417
40.875989_-73.835823
40.876011_-73.86213
40.876014_-73.908429
40.876018_-73.885897
40.876027_-73.87292
40.876028_-73.833893
40.876117_-73.904048
40.876167_-73.881507
40.876173_-73.849029
40.876183_-73.854446
40.876184_-73.900054
40.876196_-73.857183
40.876237_-73.830115
40.876245_-73.852265
40.876258_-73.903946
40.876266_-73.901698
40.876271_-73.88807
40.876272_-73.909447
40.876278_-73.860077
40.876297_-73.869191
40.876302_-73.875895
40.876346_-73.840071
40.87638_-73.846005
40.876411_-73.863379
40.876436_-73.87363
40.876438_-73.90438
40.876452_-73.848166
40.876483_-73.880649
40.876498_-73.883199
40.876504_-73.904558
40.876547_-73.909472
40.876568_-73.837251
40.876584_-73.902646
40.876601_-73.876545
40.876608_-73.89958
40.876619_-73.839248
40.876639_-73.904929
40.876641_-73.901379
40.876662_-73.845111
40.876671_-73.906694
40.876684_-73.86424
40.876686_-73.912717
40.876687_-73.828367
40.876719_-73.906724
40.876733_-73.847298
40.876766_-73.856877
40.876783_-73.88383
40.876787_-73.874448
40.876806_-73.906376
40.876826_-73.854085
40.876835_-73.864715
40.876844_-73.851723
40.876857_-73.861644
40.876858_-73.859242
40.876861_-73.859752
40.876865_-73.87973
40.876868_-73.838411
40.876878_-73.90339
40.876926_-73.856782
40.876932_-73.844282
40.876954_-73.838148
40.876957_-73.910058
40.876975_-73.889658
40.876995_-73.881839
40.877034_-73.887736
40.877035_-73.846368
40.877047_-73.900214
40.877066_-73.906098
40.877092_-73.852548
40.877116_-73.836383
40.877119_-73.918009
40.87714_-73.875268
40.87715_-73.841432
40.877165_-73.837541
40.877193_-73.838732
40.877208_-73.843451
40.877221_-73.909046
40.877241_-73.886575
40.877298_-73.852112
40.8772_-73.884907
40.877307_-73.900612
40.877327_-73.866271
40.877341_-73.885329
40.877347_-73.845461
40.877355_-73.910607
40.877368_-73.868068
40.877402_-73.88554
40.877458_-73.907194
40.877462_-73.853738
40.87747_-73.842612
40.877491_-73.863475
40.877507_-73.836604
40.877513_-73.866874
40.877525_-73.864424
40.877542_-73.900253
40.877546_-73.861649
40.877572_-73.856431
40.877604_-73.824678
40.877634_-73.867375
40.877703_-73.867654
40.877706_-73.905657
40.877721_-73.84178
40.877728_-73.859278
40.877771_-73.835678
40.877799_-73.86805
40.877827_-73.879579
40.877828_-73.909985
40.877855_-73.85261
40.877879_-73.865952
40.877882_-73.844794
40.877893_-73.850919
40.877929_-73.89965
40.878011_-73.880525
40.878022_-73.902405
40.878057_-73.834821
40.878058_-73.892129
40.878103_-73.853383
40.87811_-73.901244
40.878129_-73.869435
40.878134_-73.906703
40.878147_-73.840988
40.878155_-73.840039
40.878161_-73.864152
40.878187_-73.881442
40.878211_-73.856078
40.878216_-73.841141
40.878256_-73.850165
40.878269_-73.869984
40.878288_-73.908022
40.878314_-73.870148
40.878314_-73.905217
40.878322_-73.921349
40.878357_-73.868043
40.878366_-73.858924
40.878367_-73.82422
40.878412_-73.839223
40.878444_-73.844101
40.878467_-73.828262
40.878476_-73.851384
40.878482_-73.86163
40.878482_-73.903637
40.878489_-73.903656
40.878492_-73.833092
40.878501_-73.898065
40.878502_-73.90201
40.878516_-73.898739
40.878527_-73.865587
40.878586_-73.868846
40.878598_-73.863012
40.878614_-73.84946
40.878646_-73.871596
40.878697_-73.884906
40.878742_-73.875641
40.878746_-73.872545
40.878751_-73.842395
40.878756_-73.899613
40.87878_-73.852939
40.878808_-73.863869
40.878817_-73.84255
40.878827_-73.882891
40.878851_-73.855719
40.878855_-73.873483
40.87889_-73.885656
40.878924_-73.904787
40.878937_-73.916693
40.878951_-73.826767
40.878954_-73.8586
40.878955_-73.847412
40.878979_-73.909028
40.878989_-73.843415
40.878994_-73.877686
40.879007_-73.876012
40.879039_-73.848611
40.879055_-73.874387
40.879059_-73.851865
40.879109_-73.843241
40.87912_-73.837537
40.879138_-73.882062
40.879155_-73.8334
40.879164_-73.877146
40.879175_-73.916767
40.87919_-73.849941
40.879207_-73.861578
40.879218_-73.920098
40.879228_-73.885265
40.879237_-73.846554
40.879277_-73.865176
40.879309_-73.865428
40.87934_-73.884332
40.879384_-73.825433
40.879391_-73.851198
40.879407_-73.878035
40.879418_-73.905793
40.879421_-73.836606
40.879425_-73.842738
40.879459_-73.863587
40.879463_-73.852483
40.87946_-73.904409
40.879488_-73.847692
40.879508_-73.845749
40.879515_-73.909678
40.879541_-73.855336
40.879552_-73.916013
40.879579_-73.875365
40.879587_-73.866421
40.87958_-73.87899
40.879612_-73.914487
40.879637_-73.858222
40.8796_-73.885774
40.879701_-73.835742
40.879749_-73.884661
40.879767_-73.850442
40.879773_-73.879933
40.879793_-73.86492
40.879808_-73.906575
40.879818_-73.86148
40.879819_-73.831951
40.879825_-73.867265
40.879865_-73.875956
40.879872_-73.842015
40.879932_-73.89785
40.879948_-73.874946
40.879949_-73.880851
40.87995_-73.823375
40.879979_-73.834882
40.8799_-73.905365
40.880039_-73.874067
40.880062_-73.868119
40.88006_-73.902193
40.880122_-73.881756
40.880123_-73.917404
40.880133_-73.902362
40.880134_-73.873073
40.880134_-73.903937
40.88014_-73.852033
40.880154_-73.915336
40.880161_-73.848066
40.880237_-73.871918
40.880242_-73.863249
40.880245_-73.854937
40.880259_-73.876781
40.880271_-73.906121
40.880275_-73.834034
40.880286_-73.882685
40.880317_-73.841277
40.880335_-73.84614
40.880335_-73.857835
40.880343_-73.827772
40.880397_-73.907638
40.88042_-73.844263
40.880445_-73.91824
40.880461_-73.849049
40.880466_-73.88383
40.880471_-73.900607
40.880481_-73.885936
40.880537_-73.832117
40.880545_-73.861101
40.880545_-73.864466
40.880554_-73.90471
40.880569_-73.910537
40.88057_-73.833179
40.880606_-73.922419
40.880611_-73.8269
40.880623_-73.840462
40.880652_-73.864933
40.88066_-73.877614
40.880768_-73.919221
40.880772_-73.848399
40.880783_-73.883464
40.880789_-73.916287
40.880819_-73.908399
40.880822_-73.903434
40.880825_-73.851567
40.880835_-73.832316
40.880906_-73.826007
40.880921_-73.849809
40.880926_-73.839652
40.880931_-73.847545
40.880947_-73.854554
40.880967_-73.90545
40.880995_-73.901576
40.881021_-73.843798
40.881041_-73.857445
40.881076_-73.878487
40.881129_-73.912754
40.881249_-73.860701
40.881255_-73.884286
40.88125_-73.896571
40.881266_-73.838743
40.881346_-73.909336
40.881363_-73.881372
40.881434_-73.86395
40.881439_-73.848748
40.881494_-73.917371
40.881507_-73.879353
40.881509_-73.851106
40.881544_-73.89904
40.881549_-73.906495
40.881593_-73.847026
40.881601_-73.904834
40.881608_-73.837827
40.881637_-73.854122
40.881672_-73.875337
40.881687_-73.902822
40.881745_-73.857056
40.881784_-73.865347
40.881832_-73.876258
40.881857_-73.896434
40.88186_-73.823079
40.881872_-73.917942
40.881939_-73.836987
40.881968_-73.884692
40.88196_-73.860328
40.88197_-73.907259
40.881981_-73.828682
40.881994_-73.87717
40.882014_-73.866201
40.882049_-73.832231
40.88212_-73.836641
40.882145_-73.914947
40.882154_-73.878126
40.882168_-73.863589
40.882175_-73.829861
40.882192_-73.841271
40.882192_-73.850651
40.882211_-73.846576
40.88222_-73.880456
40.882255_-73.867053
40.88226_-73.827812
40.882294_-73.844558
40.882328_-73.853682
40.882331_-73.89165
40.88237_-73.897274
40.882383_-73.904073
40.882393_-73.836218
40.882448_-73.856667
40.882455_-73.908623
40.882468_-73.912052
40.882469_-73.915785
40.882472_-73.887011
40.8824_-73.840417
40.8824_-73.908012
40.882516_-73.849189
40.88251_-73.890425
40.882525_-73.826888
40.882584_-73.892574
40.882595_-73.897948
40.882622_-73.829049
40.88263_-73.83951
40.882664_-73.892719
40.882665_-73.859941
40.882703_-73.892842
40.88271_-73.881244
40.88271_-73.92023
40.882765_-73.888635
40.882811_-73.913102
40.882839_-73.826047
40.882855_-73.888097
40.88286_-73.89481
40.882872_-73.838538
40.882878_-73.904955
40.88287_-73.850201
40.882881_-73.863193
40.882901_-73.846067
40.882977_-73.917282
40.88302_-73.853243
40.883035_-73.828249
40.883097_-73.837645
40.883129_-73.825178
40.883133_-73.882087
40.883155_-73.856276
40.883194_-73.914291
40.883285_-73.88319
40.883304_-73.905714
40.883334_-73.836779
40.883355_-73.830568
40.88337_-73.859555
40.883454_-73.877729
40.883473_-73.915166
40.88347_-73.910426
40.883482_-73.901587
40.883484_-73.845308
40.883555_-73.849735
40.883574_-73.862803
40.883606_-73.915576
40.883632_-73.885165
40.883654_-73.842004
40.883669_-73.909307
40.883679_-73.893128
40.883684_-73.829644
40.88371_-73.852806
40.883732_-73.906475
40.883732_-73.909566
40.883735_-73.830796
40.883798_-73.878573
40.883811_-73.911597
40.883839_-73.902568
40.883851_-73.825726
40.88385_-73.834346
40.883861_-73.855884
40.883886_-73.894504
40.883889_-73.88703
40.883946_-73.828774
40.883986_-73.916769
40.883989_-73.842172
40.883991_-73.825882
40.88399_-73.848656
40.884011_-73.912521
40.884017_-73.879089
40.884029_-73.864253
40.884034_-73.897967
40.884072_-73.859161
40.884153_-73.826063
40.884186_-73.833618
40.884223_-73.834725
40.884242_-73.849278
40.884266_-73.887544
40.884281_-73.862416
40.884293_-73.865081
40.884301_-73.903309
40.884319_-73.913738
40.884325_-73.898465
40.884358_-73.887047
40.884371_-73.901043
40.884395_-73.879974
40.884398_-73.852371
40.884407_-73.898604
40.884434_-73.907465
40.884488_-73.86566
40.884523_-73.877607
40.884532_-73.892174
40.88455_-73.832337
40.884566_-73.855497
40.884592_-73.898959
40.884625_-73.914892
40.884634_-73.829147
40.884649_-73.826612
40.884655_-73.834331
40.884685_-73.889847
40.884695_-73.835913
40.884711_-73.831302
40.884734_-73.84044
40.884772_-73.904017
40.884777_-73.85876
40.884805_-73.919267
40.884816_-73.8997
40.884819_-73.82613
40.884859_-73.878471
40.884867_-73.916037
40.884868_-73.890806
40.88492_-73.84882
40.884969_-73.830337
40.884987_-73.862029
40.885031_-73.843146
40.885089_-73.851931
40.885095_-73.825261
40.885099_-73.900647
40.885139_-73.833913
40.885157_-73.907226
40.885186_-73.901014
40.885193_-73.865278
40.885218_-73.879363
40.885242_-73.904721
40.885264_-73.892886
40.885271_-73.855104
40.885303_-73.829533
40.885304_-73.82076
40.885306_-73.898259
40.885314_-73.90812
40.885374_-73.824394
40.885401_-73.833695
40.885417_-73.837727
40.885481_-73.858373
40.885484_-73.820794
40.885484_-73.909033
40.88551_-73.913159
40.885557_-73.894724
40.88557_-73.918761
40.885587_-73.906009
40.885611_-73.899303
40.88561_-73.848364
40.88561_-73.901794
40.885649_-73.82354
40.885658_-73.909982
40.885693_-73.86164
40.885777_-73.851494
40.885834_-73.910933
40.885878_-73.90024
40.885897_-73.864894
40.885901_-73.844453
40.885938_-73.89658
40.885943_-73.82259
40.885952_-73.827896
40.885976_-73.854716
40.886004_-73.90697
40.886005_-73.911848
40.886079_-73.902499
40.886087_-73.897383
40.886133_-73.912524
40.886191_-73.857986
40.886296_-73.847903
40.886298_-73.826963
40.886367_-73.845537
40.886367_-73.907781
40.886374_-73.913978
40.886383_-73.898926
40.886396_-73.861248
40.886397_-73.806597
40.886408_-73.84118
40.886469_-73.851058
40.886495_-73.908698
40.886512_-73.903156
40.886537_-73.89984
40.886559_-73.830184
40.886564_-73.912386
40.886608_-73.864505
40.886612_-73.846295
40.886614_-73.907018
40.886645_-73.909659
40.886664_-73.8312
40.88666_-73.815256
40.886682_-73.854323
40.886725_-73.900506
40.886734_-73.828243
40.886757_-73.910397
40.886763_-73.817638
40.886812_-73.815232
40.886815_-73.832468
40.886857_-73.824175
40.886884_-73.86538
40.886892_-73.857593
40.886901_-73.916687
40.886906_-73.833355
40.886911_-73.817031
40.886978_-73.847444
40.886992_-73.901446
40.887015_-73.834265
40.88705_-73.908544
40.887088_-73.834789
40.887089_-73.904135
40.887097_-73.860862
40.887115_-73.912272
40.887175_-73.850662
40.8871_-73.913307
40.887254_-73.902367
40.887273_-73.819362
40.88731_-73.864117
40.887355_-73.905335
40.887357_-73.915808
40.887378_-73.824492
40.887387_-73.853935
40.887436_-73.894239
40.887479_-73.903819
40.887571_-73.906263
40.887595_-73.857193
40.887605_-73.916846
40.887672_-73.847049
40.887716_-73.818618
40.887804_-73.860452
40.887813_-73.831292
40.88785_-73.830271
40.887866_-73.832356
40.887881_-73.850271
40.887894_-73.829336
40.887917_-73.833257
40.887934_-73.828483
40.887943_-73.845256
40.887948_-73.909374
40.88799_-73.834421
40.888017_-73.863728
40.888029_-73.826018
40.888033_-73.844654
40.888094_-73.853544
40.888153_-73.817873
40.888154_-73.904017
40.888168_-73.843765
40.888201_-73.907597
40.888219_-73.911731
40.888303_-73.856808
40.888307_-73.842859
40.888314_-73.913106
40.888391_-73.846655
40.8883_-73.8646
40.888454_-73.841955
40.88847_-73.909297
40.888511_-73.860081
40.888523_-73.915637
40.888529_-73.904857
40.888553_-73.841053
40.888579_-73.828135
40.888586_-73.84988
40.888623_-73.834452
40.888644_-73.838227
40.888687_-73.840176
40.888702_-73.839206
40.88872_-73.863336
40.888742_-73.837322
40.888789_-73.909067
40.888822_-73.843046
40.888825_-73.816718
40.888832_-73.861086
40.888859_-73.844971
40.888862_-73.82857
40.888888_-73.911576
40.888895_-73.818633
40.8888_-73.853153
40.888935_-73.836434
40.889001_-73.913013
40.889008_-73.856414
40.889083_-73.829473
40.889098_-73.846262
40.889133_-73.835549
40.889176_-73.844158
40.889192_-73.831298
40.889213_-73.821304
40.889223_-73.859684
40.889233_-73.817493
40.889247_-73.832214
40.889295_-73.849488
40.889332_-73.834674
40.889363_-73.834452
40.889375_-73.898247
40.889391_-73.898387
40.8893_-73.833122
40.889428_-73.862948
40.889507_-73.852766
40.889542_-73.86069
40.889551_-73.845232
40.889589_-73.887688
40.889598_-73.90394
40.889607_-73.820557
40.889613_-73.899798
40.889629_-73.91147
40.889713_-73.85603
40.889741_-73.845906
40.889749_-73.912904
40.88975_-73.863863
40.889769_-73.904359
40.889773_-73.844379
40.889877_-73.846325
40.88988_-73.887207
40.889902_-73.915376
40.889924_-73.859301
40.889968_-73.843498
40.890001_-73.849097
40.890011_-73.819782
40.890135_-73.862554
40.890157_-73.904433
40.890163_-73.842608
40.890206_-73.819719
40.890214_-73.852373
40.890222_-73.847414
40.890244_-73.860298
40.890354_-73.841741
40.890421_-73.855638
40.890546_-73.840869
40.890552_-73.834153
40.890569_-73.912697
40.8905_-73.831147
40.890632_-73.858908
40.890648_-73.848742
40.890661_-73.905913
40.8906_-73.831133
40.890741_-73.839986
40.890785_-73.827224
40.89084_-73.862166
40.890922_-73.851981
40.890935_-73.8391
40.890948_-73.85991
40.891011_-73.906729
40.891076_-73.902324
40.891116_-73.863044
40.891126_-73.838231
40.891134_-73.901206
40.891135_-73.855267
40.891303_-73.850691
40.891337_-73.858518
40.891516_-73.836459
40.891523_-73.85505
40.891543_-73.849839
40.89155_-73.861788
40.89163_-73.851829
40.891658_-73.859524
40.891709_-73.835582
40.891709_-73.854451
40.891714_-73.905587
40.891739_-73.84895
40.891822_-73.862652
40.891838_-73.854854
40.891907_-73.834687
40.891932_-73.848071
40.89193_-73.855149
40.892021_-73.901722
40.892044_-73.858127
40.892128_-73.847181
40.892132_-73.853403
40.8921_-73.833754
40.892239_-73.911997
40.892253_-73.861397
40.892324_-73.846295
40.89237_-73.897888
40.892466_-73.913768
40.892479_-73.854492
40.892502_-73.898778
40.892516_-73.845426
40.892645_-73.909904
40.892653_-73.852217
40.892708_-73.844542
40.89272_-73.855254
40.892754_-73.857732
40.892763_-73.852554
40.892853_-73.855664
40.892906_-73.843655
40.892967_-73.861003
40.892987_-73.831765
40.893054_-73.899897
40.893094_-73.842788
40.893249_-73.854067
40.893285_-73.841921
40.893394_-73.857368
40.893404_-73.851491
40.893414_-73.90108
40.893482_-73.841034
40.893586_-73.9085
40.893608_-73.906957
40.893611_-73.905335
40.893616_-73.852592
40.893624_-73.855241
40.893643_-73.850637
40.893667_-73.860619
40.893677_-73.840147
40.893869_-73.839279
40.893928_-73.849789
40.893957_-73.853674
40.894061_-73.838407
40.894168_-73.856956
40.894207_-73.848938
40.894257_-73.900883
40.894315_-73.860261
40.894324_-73.908478
40.894329_-73.854848
40.894437_-73.848063
40.894663_-73.86136
40.894701_-73.847203
40.894803_-73.861796
40.894815_-73.853629
40.894873_-73.856561
40.894922_-73.853136
40.894978_-73.846368
40.895073_-73.854435
40.895085_-73.859834
40.895097_-73.900793
40.895137_-73.852155
40.895231_-73.845505
40.895244_-73.880008
40.895259_-73.915617
40.895328_-73.851285
40.895341_-73.855267
40.895371_-73.860711
40.895377_-73.863559
40.895429_-73.844622
40.895469_-73.87712
40.895523_-73.850399
40.895523_-73.864017
40.895563_-73.852788
40.895597_-73.85616
40.895602_-73.838985
40.895621_-73.843743
40.895623_-73.875724
40.895714_-73.897902
40.895718_-73.849514
40.895726_-73.874806
40.89575_-73.864917
40.895794_-73.859445
40.895805_-73.896707
40.895808_-73.842881
40.895914_-73.848629
40.895923_-73.840071
40.895936_-73.85396
40.895963_-73.857366
40.895973_-73.852567
40.896004_-73.841996
40.896083_-73.866917
40.896109_-73.847744
40.896206_-73.84112
40.896232_-73.858203
40.896241_-73.87241
40.8963_-73.846875
40.8963_-73.899997
40.896494_-73.859043
40.896495_-73.845989
40.896591_-73.870069
40.89664_-73.870487
40.896693_-73.880587
40.896696_-73.85351
40.89669_-73.845105
