lat,lng,intersection,data
40.804375,-73.93742,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.937419', 'distance': '0', 'bearing': '142', 'placename': 'New York', 'street1Bearing': '119', 'street2Bearing': '28', 'adminName2': 'New York', 'postalcode': '10035', 'countryCode': 'US', 'street1': 'Dr Martin Luther King Jr Blvd', 'street2': 'Lexington Ave', 'adminName1': 'New York', 'lat': '40.804374'}"
40.732307,-73.97768,False,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.977722', 'distance': '0.19', 'bearing': '358', 'placename': 'New York', 'street1Bearing': '300', 'street2Bearing': '119', 'adminName2': 'New York', 'postalcode': '10009', 'countryCode': 'US', 'street1': 'Stuyvesant Loop N', 'street2': 'E 20th St', 'adminName1': 'New York', 'lat': '40.734041'}"
40.770752,-73.95695,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.956941', 'distance': '0', 'bearing': '81', 'placename': 'New York', 'street1Bearing': '119', 'street2Bearing': '28', 'adminName2': 'New York', 'postalcode': '10021', 'countryCode': 'US', 'street1': 'E 75th St', 'street2': '2nd Ave', 'adminName1': 'New York', 'lat': '40.770753'}"
40.68777,-73.98701,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.987', 'distance': '0', 'bearing': '68', 'placename': 'New York', 'street1Bearing': '207', 'street2Bearing': '117', 'adminName2': 'Kings', 'postalcode': '11217', 'countryCode': 'US', 'street1': 'Hoyt St', 'street2': 'Atlantic Ave', 'adminName1': 'New York', 'lat': '40.687773'}"
40.82498,-73.89132,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.89139', 'distance': '0.01', 'bearing': '233', 'placename': 'New York', 'street1Bearing': '56', 'street2Bearing': '76', 'adminName2': 'Bronx', 'postalcode': '', 'countryCode': 'US', 'street1': 'Westchester Ave', 'street2': 'E 165th St', 'adminName1': 'New York', 'lat': '40.824941'}"
40.68629,-73.979095,False,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.979057', 'distance': '0.05', 'bearing': '3', 'placename': 'New York', 'street1Bearing': '262', 'street2Bearing': '173', 'adminName2': 'Kings', 'postalcode': '11217', 'countryCode': 'US', 'street1': 'Lafayette Ave', 'street2': 'Rockwell Pl', 'adminName1': 'New York', 'lat': '40.686713'}"
40.608593,-74.00486,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-74.004855', 'distance': '0', 'bearing': '75', 'placename': 'New York', 'street1Bearing': '218', 'street2Bearing': '128', 'adminName2': 'Kings', 'postalcode': '11214', 'countryCode': 'US', 'street1': '17th Ave', 'street2': '86th St', 'adminName1': 'New York', 'lat': '40.608594'}"
40.774113,-73.98863,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.988626', 'distance': '0', 'bearing': '45', 'placename': 'New York', 'street1Bearing': '28', 'street2Bearing': '300', 'adminName2': 'New York', 'postalcode': '10023', 'countryCode': 'US', 'street1': 'W End Ave', 'street2': 'W 63rd St', 'adminName1': 'New York', 'lat': '40.774116'}"
40.632156,-74.02751,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-74.027508', 'distance': '0', 'bearing': '142', 'placename': 'New York', 'street1Bearing': '107', 'street2Bearing': '197', 'adminName2': 'Kings', 'postalcode': '11209', 'countryCode': 'US', 'street1': '74th St', 'street2': '3rd Ave', 'adminName1': 'New York', 'lat': '40.632154'}"
40.843567,-73.93422,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.934213', 'distance': '0', 'bearing': '69', 'placename': 'New York', 'street1Bearing': '29', 'street2Bearing': '300', 'adminName2': 'New York', 'postalcode': '10033', 'countryCode': 'US', 'street1': 'Amsterdam Ave', 'street2': 'W 174th St', 'adminName1': 'New York', 'lat': '40.843569'}"
40.631596,-73.98494,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.984928', 'distance': '0', 'bearing': '83', 'placename': 'New York', 'street1Bearing': '128', 'street2Bearing': '218', 'adminName2': 'Kings', 'postalcode': '11219', 'countryCode': 'US', 'street1': '48th St', 'street2': '16th Ave', 'adminName1': 'New York', 'lat': '40.631597'}"
40.832916,-73.92939,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.929385', 'distance': '0', 'bearing': '62', 'placename': 'New York', 'street1Bearing': '23', 'street2Bearing': '293', 'adminName2': 'Bronx', 'postalcode': '10452', 'countryCode': 'US', 'street1': 'Ogden Ave', 'street2': 'W 164th St', 'adminName1': 'New York', 'lat': '40.832918'}"
40.869335,-73.8255,False,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.82618', 'distance': '0.06', 'bearing': '280', 'placename': 'New York', 'street1Bearing': '91', 'street2Bearing': '30', 'adminName2': 'Bronx', 'postalcode': '10475', 'countryCode': 'US', 'street1': 'Bartow Ave', 'street2': 'Co Op City Blvd', 'adminName1': 'New York', 'lat': '40.869428'}"
40.578724,-73.972176,False,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.971159', 'distance': '0.12', 'bearing': '132', 'placename': 'New York', 'street1Bearing': '190', 'street2Bearing': '279', 'adminName2': 'Kings', 'postalcode': '11224', 'countryCode': 'US', 'street1': 'W 3rd St', 'street2': 'W 2nd Pl', 'adminName1': 'New York', 'lat': '40.578004'}"
40.731968,-73.88478,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.884775', 'distance': '0', 'bearing': '51', 'placename': 'New York', 'street1Bearing': '30', 'street2Bearing': '148', 'adminName2': 'Queens', 'postalcode': '11373', 'countryCode': 'US', 'street1': 'Grand Ave', 'street2': '80th St', 'adminName1': 'New York', 'lat': '40.731971'}"
40.76536,-73.82787,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.827863', 'distance': '0', 'bearing': '60', 'placename': 'New York', 'street1Bearing': '73', 'street2Bearing': '188', 'adminName2': 'Queens', 'postalcode': '11354', 'countryCode': 'US', 'street1': '35th Ave', 'street2': 'Union St', 'adminName1': 'New York', 'lat': '40.765363'}"
40.789204,-73.95483,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.954817', 'distance': '0', 'bearing': '84', 'placename': 'New York', 'street1Bearing': '29', 'street2Bearing': '118', 'adminName2': 'New York', 'postalcode': '10029', 'countryCode': 'US', 'street1': '5th Ave', 'street2': 'E 98th St', 'adminName1': 'New York', 'lat': '40.789205'}"
40.754505,-73.87244,False,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.872692', 'distance': '0.06', 'bearing': '340', 'placename': 'New York', 'street1Bearing': '158', 'street2Bearing': '82', 'adminName2': 'Queens', 'postalcode': '11372', 'countryCode': 'US', 'street1': 'Junction Blvd', 'street2': '34th Ave', 'adminName1': 'New York', 'lat': '40.75503'}"
40.59281,-73.97877,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.978764', 'distance': '0', 'bearing': '16', 'placename': 'New York', 'street1Bearing': '176', 'street2Bearing': '307', 'adminName2': 'Kings', 'postalcode': '11223', 'countryCode': 'US', 'street1': 'W 8th St', 'street2': '86th St', 'adminName1': 'New York', 'lat': '40.592825'}"
40.848515,-73.847694,False,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.847216', 'distance': '0.08', 'bearing': '149', 'placename': 'New York', 'street1Bearing': '329', 'street2Bearing': '58', 'adminName2': 'Bronx', 'postalcode': '10461', 'countryCode': 'US', 'street1': 'Hering Ave', 'street2': 'Pierce Ave', 'adminName1': 'New York', 'lat': '40.847896'}"
40.716213,-73.941795,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.942077', 'distance': '0.02', 'bearing': '260', 'placename': 'New York', 'street1Bearing': '83', 'street2Bearing': '193', 'adminName2': 'Kings', 'postalcode': '11211', 'countryCode': 'US', 'street1': 'Skillman Ave', 'street2': 'Woodpoint Rd', 'adminName1': 'New York', 'lat': '40.716178'}"
40.819496,-73.819664,False,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.819862', 'distance': '0.04', 'bearing': '338', 'placename': 'New York', 'street1Bearing': '335', 'street2Bearing': '65', 'adminName2': 'Bronx', 'postalcode': '10465', 'countryCode': 'US', 'street1': 'Calhoun Ave', 'street2': 'Sampson Ave', 'adminName1': 'New York', 'lat': '40.81987'}"
40.71467,-73.99114,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.991133', 'distance': '0', 'bearing': '100', 'placename': 'New York', 'street1Bearing': '291', 'street2Bearing': '20', 'adminName2': 'New York', 'postalcode': '10002', 'countryCode': 'US', 'street1': 'Canal St', 'street2': 'Ludlow St', 'adminName1': 'New York', 'lat': '40.714669'}"
40.782997,-73.80854,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.808538', 'distance': '0', 'bearing': '89', 'placename': 'New York', 'street1Bearing': '95', 'street2Bearing': '183', 'adminName2': 'Queens', 'postalcode': '11357', 'countryCode': 'US', 'street1': '17th Rd', 'street2': '154th St', 'adminName1': 'New York', 'lat': '40.782997'}"
40.73599,-73.86551,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.865501', 'distance': '0', 'bearing': '98', 'placename': 'New York', 'street1Bearing': '68', 'street2Bearing': '159', 'adminName2': 'Queens', 'postalcode': '11373', 'countryCode': 'US', 'street1': '58th Ave', 'street2': 'Junction Blvd', 'adminName1': 'New York', 'lat': '40.735989'}"
40.833412,-73.85906,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1640', 'adminCode1': 'NY', 'lng': '-73.859056', 'distance': '0', 'bearing': '71', 'placename': 'New York', 'street1Bearing': '83', 'street2Bearing': '148', 'adminName2': 'Bronx', 'postalcode': '10462', 'countryCode': 'US', 'street1': 'Westchester Ave', 'street2': 'Cross Bronx Svc Rd N', 'adminName1': 'New York', 'lat': '40.833413'}"
40.882854,-73.891266,False,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.89165', 'distance': '0.07', 'bearing': '209', 'placename': 'New York', 'street1Bearing': '30', 'street2Bearing': '79', 'adminName2': 'Bronx', 'postalcode': '10463', 'countryCode': 'US', 'street1': 'Hillman Ave', 'street2': 'Sedgwick Ave', 'adminName1': 'New York', 'lat': '40.882331'}"
40.68239,-73.876625,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.876616', 'distance': '0', 'bearing': '81', 'placename': 'New York', 'street1Bearing': '69', 'street2Bearing': '169', 'adminName2': 'Kings', 'postalcode': '11208', 'countryCode': 'US', 'street1': 'Fulton St', 'street2': 'Richmond St', 'adminName1': 'New York', 'lat': '40.682391'}"
40.880684,-73.8836,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.883464', 'distance': '0.02', 'bearing': '46', 'placename': 'New York', 'street1Bearing': '41', 'street2Bearing': '130', 'adminName2': 'Bronx', 'postalcode': '10467', 'countryCode': 'US', 'street1': 'Jerome Ave', 'street2': 'E 208th St', 'adminName1': 'New York', 'lat': '40.880783'}"
40.754387,-73.920525,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.920521', 'distance': '0', 'bearing': '71', 'placename': 'New York', 'street1Bearing': '211', 'street2Bearing': '121', 'adminName2': 'Queens', 'postalcode': '11101', 'countryCode': 'US', 'street1': '42nd St', 'street2': '35th Ave', 'adminName1': 'New York', 'lat': '40.754388'}"
40.645664,-74.00974,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-74.009736', 'distance': '0', 'bearing': '45', 'placename': 'New York', 'street1Bearing': '218', 'street2Bearing': '128', 'adminName2': 'Kings', 'postalcode': '11220', 'countryCode': 'US', 'street1': '5th Ave', 'street2': '49th St', 'adminName1': 'New York', 'lat': '40.645667'}"
40.832954,-73.90569,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.905915', 'distance': '0.02', 'bearing': '300', 'placename': 'New York', 'street1Bearing': '115', 'street2Bearing': '22', 'adminName2': 'Bronx', 'postalcode': '10456', 'countryCode': 'US', 'street1': 'E 169th St', 'street2': 'Washington Ave', 'adminName1': 'New York', 'lat': '40.833055'}"
40.719902,-74.00261,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-74.0026', 'distance': '0', 'bearing': '82', 'placename': 'New York', 'street1Bearing': '313', 'street2Bearing': '33', 'adminName2': 'New York', 'postalcode': '10013', 'countryCode': 'US', 'street1': 'Canal St', 'street2': 'Mercer St', 'adminName1': 'New York', 'lat': '40.719903'}"
40.742096,-73.86748,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.867472', 'distance': '0', 'bearing': '89', 'placename': 'New York', 'street1Bearing': '97', 'street2Bearing': '188', 'adminName2': 'Queens', 'postalcode': '11373', 'countryCode': 'US', 'street1': 'Corona Ave', 'street2': 'Junction Blvd', 'adminName1': 'New York', 'lat': '40.742096'}"
40.73715,-73.930824,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.930814', 'distance': '0', 'bearing': '75', 'placename': 'New York', 'street1Bearing': '60', 'street2Bearing': '106', 'adminName2': 'Queens', 'postalcode': '11101', 'countryCode': 'US', 'street1': 'Greenpoint Ave', 'street2': 'Borden Ave', 'adminName1': 'New York', 'lat': '40.737152'}"
40.668377,-73.92012,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.920057', 'distance': '0.01', 'bearing': '88', 'placename': 'New York', 'street1Bearing': '96', 'street2Bearing': '180', 'adminName2': 'Kings', 'postalcode': '11233', 'countryCode': 'US', 'street1': 'Pitkin Ave', 'street2': 'Howard Ave', 'adminName1': 'New York', 'lat': '40.668378'}"
40.86033,-73.898285,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.898277', 'distance': '0', 'bearing': '71', 'placename': 'New York', 'street1Bearing': '108', 'street2Bearing': '22', 'adminName2': 'Bronx', 'postalcode': '', 'countryCode': 'US', 'street1': 'E 187th St', 'street2': 'Grand Concourse', 'adminName1': 'New York', 'lat': '40.860332'}"
40.843136,-73.91097,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.910968', 'distance': '0', 'bearing': '89', 'placename': 'New York', 'street1Bearing': '95', 'street2Bearing': '1', 'adminName2': 'Bronx', 'postalcode': '10457', 'countryCode': 'US', 'street1': 'Mount Eden Pkwy', 'street2': 'Sheridan Ave', 'adminName1': 'New York', 'lat': '40.843136'}"
40.652786,-73.91997,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.919962', 'distance': '0', 'bearing': '63', 'placename': 'New York', 'street1Bearing': '44', 'street2Bearing': '319', 'adminName2': 'Kings', 'postalcode': '11212', 'countryCode': 'US', 'street1': 'Church Ave', 'street2': 'Remsen Ave', 'adminName1': 'New York', 'lat': '40.652789'}"
40.86543,-73.86737,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.86736', 'distance': '0', 'bearing': '97', 'placename': 'New York', 'street1Bearing': '88', 'street2Bearing': '1', 'adminName2': 'Bronx', 'postalcode': '10467', 'countryCode': 'US', 'street1': 'Allerton Ave', 'street2': 'White Plains Rd', 'adminName1': 'New York', 'lat': '40.865429'}"
40.75425,-73.96899,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.968978', 'distance': '0', 'bearing': '83', 'placename': 'New York', 'street1Bearing': '119', 'street2Bearing': '28', 'adminName2': 'New York', 'postalcode': '10017', 'countryCode': 'US', 'street1': 'E 49th St', 'street2': '2nd Ave', 'adminName1': 'New York', 'lat': '40.754251'}"
40.74658,-73.99756,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.997552', 'distance': '0', 'bearing': '80', 'placename': 'New York', 'street1Bearing': '298', 'street2Bearing': '28', 'adminName2': 'New York', 'postalcode': '10001', 'countryCode': 'US', 'street1': 'W 25th St', 'street2': '8th Ave', 'adminName1': 'New York', 'lat': '40.746581'}"
40.814247,-73.92921,False,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.928857', 'distance': '0.08', 'bearing': '22', 'placename': 'New York', 'street1Bearing': '125', 'street2Bearing': '108', 'adminName2': 'Bronx', 'postalcode': '10451', 'countryCode': 'US', 'street1': 'Grand Concourse', 'street2': 'E 140th St', 'adminName1': 'New York', 'lat': '40.81488'}"
40.706623,-74.00988,False,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-74.009502', 'distance': '0.04', 'bearing': '130', 'placename': 'New York', 'street1Bearing': '129', 'street2Bearing': '33', 'adminName2': 'New York', 'postalcode': '10005', 'countryCode': 'US', 'street1': 'Wall St', 'street2': 'William St', 'adminName1': 'New York', 'lat': '40.706379'}"
40.751785,-73.86792,False,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.868206', 'distance': '0.06', 'bearing': '335', 'placename': 'New York', 'street1Bearing': '155', 'street2Bearing': '70', 'adminName2': 'Queens', 'postalcode': '11368', 'countryCode': 'US', 'street1': '99th St', 'street2': '37th Ave', 'adminName1': 'New York', 'lat': '40.752261'}"
40.712902,-73.98694,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.986926', 'distance': '0', 'bearing': '84', 'placename': 'New York', 'street1Bearing': '83', 'street2Bearing': '172', 'adminName2': 'New York', 'postalcode': '10002', 'countryCode': 'US', 'street1': 'Madison St', 'street2': 'Clinton St', 'adminName1': 'New York', 'lat': '40.712903'}"
40.831085,-73.86909,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.869079', 'distance': '0', 'bearing': '83', 'placename': 'New York', 'street1Bearing': '69', 'street2Bearing': '350', 'adminName2': 'Bronx', 'postalcode': '10472', 'countryCode': 'US', 'street1': 'Westchester Ave', 'street2': 'Rosedale Ave', 'adminName1': 'New York', 'lat': '40.831086'}"
40.86953,-73.85746,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1200', 'adminCode1': 'NY', 'lng': '-73.85745', 'distance': '0', 'bearing': '68', 'placename': 'New York', 'street1Bearing': '90', 'street2Bearing': '39', 'adminName2': 'Bronx', 'postalcode': '', 'countryCode': 'US', 'street1': 'Adee Ave', 'street2': 'Boston Rd', 'adminName1': 'New York', 'lat': '40.869533'}"
40.731216,-73.98224,False,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.982564', 'distance': '0.03', 'bearing': '300', 'placename': 'New York', 'street1Bearing': '118', 'street2Bearing': '32', 'adminName2': 'New York', 'postalcode': '10009', 'countryCode': 'US', 'street1': 'E 14th St', 'street2': '1st Ave', 'adminName1': 'New York', 'lat': '40.731361'}"
40.650288,-73.9273,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.927295', 'distance': '0', 'bearing': '89', 'placename': 'New York', 'street1Bearing': '85', 'street2Bearing': '175', 'adminName2': 'Kings', 'postalcode': '11203', 'countryCode': 'US', 'street1': 'Snyder Ave', 'street2': 'E 53rd St', 'adminName1': 'New York', 'lat': '40.650288'}"
40.702217,-73.94446,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.944315', 'distance': '0.02', 'bearing': '127', 'placename': 'New York', 'street1Bearing': '126', 'street2Bearing': '71', 'adminName2': 'Kings', 'postalcode': '11206', 'countryCode': 'US', 'street1': 'Broadway', 'street2': 'Cook St', 'adminName1': 'New York', 'lat': '40.702133'}"
40.685448,-73.9831,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.983092', 'distance': '0', 'bearing': '63', 'placename': 'New York', 'street1Bearing': '207', 'street2Bearing': '117', 'adminName2': 'Kings', 'postalcode': '11217', 'countryCode': 'US', 'street1': 'Nevins St', 'street2': 'Pacific St', 'adminName1': 'New York', 'lat': '40.685451'}"
40.611942,-74.15944,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-74.159432', 'distance': '0', 'bearing': '80', 'placename': 'New York', 'street1Bearing': '199', 'street2Bearing': '294', 'adminName2': 'Richmond', 'postalcode': '10314', 'countryCode': 'US', 'street1': 'Richmond Ave', 'street2': 'Akron St', 'adminName1': 'New York', 'lat': '40.611943'}"
40.736958,-73.988716,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.988578', 'distance': '0.02', 'bearing': '28', 'placename': 'New York', 'street1Bearing': '28', 'street2Bearing': '119', 'adminName2': 'New York', 'postalcode': '10003', 'countryCode': 'US', 'street1': 'Park Ave S', 'street2': 'E 18th St', 'adminName1': 'New York', 'lat': '40.737147'}"
40.758595,-73.87452,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.874512', 'distance': '0', 'bearing': '108', 'placename': 'New York', 'street1Bearing': '96', 'street2Bearing': '172', 'adminName2': 'Queens', 'postalcode': '11369', 'countryCode': 'US', 'street1': '32nd Ave', 'street2': '94th St', 'adminName1': 'New York', 'lat': '40.758593'}"
40.625984,-74.001526,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-74.001521', 'distance': '0', 'bearing': '104', 'placename': 'New York', 'street1Bearing': '128', 'street2Bearing': '218', 'adminName2': 'Kings', 'postalcode': '11219', 'countryCode': 'US', 'street1': '65th St', 'street2': '13th Ave', 'adminName1': 'New York', 'lat': '40.625983'}"
40.752693,-73.97305,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.973045', 'distance': '0', 'bearing': '104', 'placename': 'New York', 'street1Bearing': '119', 'street2Bearing': '28', 'adminName2': 'New York', 'postalcode': '10017', 'countryCode': 'US', 'street1': 'E 45th St', 'street2': '3rd Ave', 'adminName1': 'New York', 'lat': '40.752692'}"
40.691498,-73.83548,False,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.835746', 'distance': '0.04', 'bearing': '325', 'placename': 'New York', 'street1Bearing': '159', 'street2Bearing': '68', 'adminName2': 'Queens', 'postalcode': '11419', 'countryCode': 'US', 'street1': '110th St', 'street2': 'Atlantic Ave', 'adminName1': 'New York', 'lat': '40.691788'}"
40.72903,-73.84726,False,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.847554', 'distance': '0.03', 'bearing': '251', 'placename': 'New York', 'street1Bearing': '68', 'street2Bearing': '158', 'adminName2': 'Queens', 'postalcode': '11375', 'countryCode': 'US', 'street1': '67th Ave', 'street2': '108th St', 'adminName1': 'New York', 'lat': '40.728954'}"
40.625126,-74.145035,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-74.145029', 'distance': '0', 'bearing': '77', 'placename': 'New York', 'street1Bearing': '253', 'street2Bearing': '198', 'adminName2': 'Richmond', 'postalcode': '10302', 'countryCode': 'US', 'street1': 'Port Richmond Ave', 'street2': 'Villa Ave', 'adminName1': 'New York', 'lat': '40.625127'}"
40.760143,-73.918045,False,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.918998', 'distance': '0.15', 'bearing': '211', 'placename': 'New York', 'street1Bearing': '211', 'street2Bearing': '121', 'adminName2': 'Queens', 'postalcode': '11103', 'countryCode': 'US', 'street1': 'Steinway St', 'street2': 'Broadway', 'adminName1': 'New York', 'lat': '40.758974'}"
40.58603,-74.09256,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-74.092616', 'distance': '0.01', 'bearing': '205', 'placename': 'New York', 'street1Bearing': '214', 'street2Bearing': '124', 'adminName2': 'Richmond', 'postalcode': '10305', 'countryCode': 'US', 'street1': 'Hylan Blvd', 'street2': 'Liberty Ave', 'adminName1': 'New York', 'lat': '40.58594'}"
40.697285,-73.79446,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.794446', 'distance': '0', 'bearing': '84', 'placename': 'New York', 'street1Bearing': '62', 'street2Bearing': '150', 'adminName2': 'Queens', 'postalcode': '11433', 'countryCode': 'US', 'street1': '107th Ave', 'street2': '160th St', 'adminName1': 'New York', 'lat': '40.697286'}"
40.811733,-73.9267,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.926697', 'distance': '0', 'bearing': '171', 'placename': 'New York', 'street1Bearing': '28', 'street2Bearing': '133', 'adminName2': 'Bronx', 'postalcode': '10451', 'countryCode': 'US', 'street1': 'Morris Ave', 'street2': 'E 139th St', 'adminName1': 'New York', 'lat': '40.811718'}"
40.754314,-73.98687,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.986865', 'distance': '0', 'bearing': '43', 'placename': 'New York', 'street1Bearing': '13', 'street2Bearing': '299', 'adminName2': 'New York', 'postalcode': '10018', 'countryCode': 'US', 'street1': 'Broadway', 'street2': 'W 40th St', 'adminName1': 'New York', 'lat': '40.754318'}"
40.788475,-73.96702,True,"{'mtfcc1': 'S1400', 'mtfcc2': 'S1400', 'adminCode1': 'NY', 'lng': '-73.96701', 'distance': '0', 'bearing': '82', 'placename': 'New York', 'street1Bearing': '299', 'street2Bearing': '28', 'adminName2': 'New York', 'postalcode': '10024', 'countryCode': 'US', 'street1': 'W 91st St', 'street2': 'Central Park W', 'adminName1': 'New York', 'lat': '40.788476'}"
