trial_id,base_lr,max_iter,batch_size_per_image,ims_per_batch,augmentation,mAP,AP50,ap_AP-intersection,ap_AP-crosswalk,ap_AP-parkingLane,ap_AP-overhead,ap_AP-median,ap_AP-doubleYellow,ap_AP-bikeLane,ap_AP-overpass
0,0.0013457745184708,615,62,4,True,16.40067396561205,27.62726803899469,27.795995978908238,50.67339560359172,1.086623133976426,35.24870304280797,0.0,0.0,0.0,
1,0.0003059090164280021,258,95,11,True,9.82750320413112,17.360342687265913,0.7920792079207921,33.93567668823621,0.0,34.06476653276082,0.0,0.0,0.0,
